id;nom_lieu_dit;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;source_position;source_nom_voie
74173_B207;Palaz Dessus;74120;74173;Megève;;;977671.56;6534695.72;6.579629;45.855263;bal;bal
74173_B208;Pallaz d'Amont;74120;74173;Megève;;;981363.17;6534810.28;6.627221;45.854777;bal;bal
74173_B209;Pallaz d'Aval;74120;74173;Megève;;;981195.19;6534968.2;6.625152;45.856267;bal;bal
74173_85iezd;Parajaven;74120;74173;Megève;;;982434.78;6531963.36;6.639326;45.828724;bal;bal
74173_n4g42f;Parrin;74120;74173;Megève;;;980327.44;6530707.39;6.61147;45.818297;bal;bal
74173_B212;Pas de Scion;74120;74173;Megève;;;982434.49;6529844.14;6.638065;45.809661;bal;bal
74173_f2i3dz;Pautex;74120;74173;Megève;;;978649.65;6533494.68;6.591517;45.844059;bal;bal
74173_7fwods;Pautrait;74120;74173;Megève;;;978324.2;6534868.32;6.588132;45.856549;bal;bal
74173_B227;Pierre Croche;74120;74173;Megève;;;980601.58;6535954.25;6.618092;45.865382;bal;bal
74173_B230;Plaine d'Arly;74120;74173;Megève;;;980699.74;6535407.58;6.619033;45.860424;bal;bal
74173_B231;Plaine de Glaise;74120;74173;Megève;;;980180.96;6534907.46;6.612059;45.856139;bal;bal
74173_B232;Plaine Joux;74120;74173;Megève;;;983245.17;6531463.62;6.649456;45.823892;bal;bal
74173_B233;Plaine Saint Michel;74120;74173;Megève;;;980960.71;6535840.77;6.622649;45.864213;bal;bal
74173_czww2e;Planchamp;74120;74173;Megève;;;979000.01;6535651.13;6.597292;45.863314;bal;bal
74173_n78guw;Planchamp;74120;74173;Megève;;;982900.17;6532472.54;6.645617;45.833111;bal;bal
74173_B235;Plan Coutil;74120;74173;Megève;;;978494.63;6532389.98;6.588875;45.834185;bal;bal
74173_B236;Plan de l'Eau;74120;74173;Megève;;;981907.05;6533334.76;6.633348;45.841279;bal;bal
74173_B237;Plan Ponet;74120;74173;Megève;;;984416.87;6532840.63;6.665354;45.83579;bal;bal
74173_moijlq;Praille;74120;74173;Megève;;;981151.05;6535981.47;6.625183;45.8654;bal;bal
74173_bf3qu3;Prariand;74120;74173;Megève;;;979295.2;6534160.41;6.600217;45.849783;bal;bal
74173_B245;Pré Rosset;74120;74173;Megève;;;981799.68;6529595.01;6.629752;45.807683;bal;bal
74173_B246;Pré Sérac;74120;74173;Megève;;;978285.73;6535177.95;6.587818;45.85935;bal;bal
74173_vfe9ka;Ravetans;74120;74173;Megève;;;982929.12;6533875.72;6.646824;45.845721;bal;bal
74173_9dl54e;Reguo;74120;74173;Megève;;;980102.98;6530910.79;6.608702;45.820219;bal;bal
74173_B261;Riglard Est;74120;74173;Megève;;;979992.49;6536023.4;6.61029;45.866255;bal;bal
74173_B262;Riglard Ouest;74120;74173;Megève;;;979780.34;6536160.43;6.607639;45.867575;bal;bal
74173_vujm21;Rochebrune;74120;74173;Megève;;;980242.05;6531978.79;6.61112;45.829769;bal;bal
74173_9grjdi;Rosaland;74120;74173;Megève;;;983255.99;6534337.07;6.651306;45.849735;bal;bal
74173_1fj1bp;Rossettachey;74120;74173;Megève;;;978043.17;6534358.64;6.584216;45.852079;bal;bal
74173_B284;Saint Georges;74120;74173;Megève;;;980585.64;6534868.75;6.617246;45.855624;bal;bal
74173_25kyg7;Sous Allard;74120;74173;Megève;;;980785.69;6536146.34;6.620576;45.867034;bal;bal
74173_lecvlv;Sous la Chataz;74120;74173;Megève;;;978502.11;6533219.61;6.589457;45.841645;bal;bal
74173_l08d31;Sous le Communal;74120;74173;Megève;;;978404.2;6532705.57;6.587896;45.837061;bal;bal
74173_m3vffc;Sous le Meu;74120;74173;Megève;;;978921.47;6533328.08;6.594918;45.842449;bal;bal
74173_n4heyj;Sous le Radat;74120;74173;Megève;;;984198.62;6529848.47;6.660759;45.808966;bal;bal
74173_88kcne;Sous les Mouillettes;74120;74173;Megève;;;981515.55;6531994.07;6.627516;45.829381;bal;bal
74173_cix78p;Sous les Vargnes;74120;74173;Megève;;;978698.93;6532615.04;6.591636;45.836126;bal;bal
74173_iray2h;Sous le Villard;74120;74173;Megève;;;978817.28;6533674.5;6.59378;45.845608;bal;bal
74173_i8nljq;Sous Riglard;74120;74173;Megève;;;980307.62;6536061.28;6.61437;45.866466;bal;bal
74173_2lfigp;Stardochet;74120;74173;Megève;;;979654.82;6536696.3;6.606338;45.872447;bal;bal
74173_ribf2h;Stepan;74120;74173;Megève;;;982495.1;6534511.12;6.641615;45.851617;bal;bal
74173_wklskg;Sur l'Auguille;74120;74173;Megève;;;979599.77;6535788.33;6.605095;45.864302;bal;bal
74173_2i5xn6;Sur le Calvaire;74120;74173;Megève;;;980558.3;6534734.87;6.616815;45.854431;bal;bal
74173_bzio5h;Sur le Martinet;74120;74173;Megève;;;980709.18;6534666.42;6.618717;45.853753;bal;bal
74173_7jhj4n;Sur le Meu;74120;74173;Megève;;;979137.32;6533700.98;6.597915;45.845715;bal;bal
74173_qj0wuy;Sur le Mollard;74120;74173;Megève;;;981818.69;6534767.87;6.63306;45.854207;bal;bal
74173_vo8kpw;Sur le Rocher;74120;74173;Megève;;;981550.08;6535730.01;6.630172;45.862973;bal;bal
74173_so3fee;Sur les Combettes;74120;74173;Megève;;;978905.98;6534036.5;6.595134;45.848828;bal;bal
74173_z98mcx;Sur les Croix;74120;74173;Megève;;;981354.47;6534331.97;6.626826;45.850478;bal;bal
74173_upbp7b;Sur les Prés;74120;74173;Megève;;;981008.34;6530799.07;6.620284;45.818841;bal;bal
74173_tasukg;Sur les Près;74120;74173;Megève;;;979204.31;6536634.26;6.6005;45.872074;bal;bal
74173_wh75mk;Tarage;74120;74173;Megève;;;980423.77;6536424.56;6.61608;45.869686;bal;bal
74173_h0wlq0;Teveny;74120;74173;Megève;;;979269.2;6535196.73;6.600491;45.859116;bal;bal
74173_B294;Tour de Blé;74120;74173;Megève;;;979998.91;6534745.5;6.60962;45.854757;bal;bal
74173_1e76ru;Vériaz;74120;74173;Megève;;;979640.29;6534331.9;6.60476;45.851184;bal;bal
74173_B307;Vers le Planellet;74120;74173;Megève;;;982108.95;6534063.87;6.636379;45.847754;bal;bal
74173_B311;Villaret d'en Bas;74120;74173;Megève;;;979018.17;6534571.31;6.596892;45.853593;bal;bal
74173_B312;Villaret d'en Haut;74120;74173;Megève;;;978931.2;6534718.87;6.595859;45.854956;bal;bal
74173_B313;Villaret Ouest;74120;74173;Megève;;;978790.14;6534483.55;6.593905;45.852897;bal;bal
74168_vuxfsg;Chemin de la tiollaz;74270;74168;Marlioz;;;;;;;bal;bal
74167_B245;Cons Sainte Colombe;74210;74167;Val de Chaise;74084;Cons-Sainte-Colombe;958065.99;6521821.35;6.320217;45.747152;bal;bal
74167_xwyz8f;Marlens;74210;74167;Val de Chaise;74167;Marlens;960494.73;6524656.11;6.352975;45.771732;bal;bal
74161_lns7bb;Chaunu;74150;74161;Marcellaz-Albanais;;;933116.47;6532994.32;6.005016;45.856679;bal;bal
74161_qttabw;Chef-lieu;74150;74161;Marcellaz-Albanais;;;932696.83;6534841.12;6.000516;45.873441;bal;bal
74161_ydbzjv;Chez Nanche;74150;74161;Marcellaz-Albanais;;;931697.2;6535879.38;5.988145;45.883125;bal;bal
74161_y66yny;Cimetière;74150;74161;Marcellaz-Albanais;;;932481.17;6535248;5.997937;45.877176;bal;bal
74161_l2n4jo;Contentenaz;74150;74161;Marcellaz-Albanais;;;930873.93;6533995.41;5.976622;45.866452;bal;bal
74161_B046;Crêt-Dieu;74150;74161;Marcellaz-Albanais;;;933466.68;6535375.86;6.010696;45.877989;bal;bal
74161_91t2mg;Faramaz;74150;74161;Marcellaz-Albanais;;;931251.31;6536372.38;5.98264;45.887713;bal;bal
74161_mfxzay;Germagny;74150;74161;Marcellaz-Albanais;;;932494.6;6533116.03;5.997067;45.857987;bal;bal
74161_x8pzh0;Gleufoy;74150;74161;Marcellaz-Albanais;;;933624.38;6533122.69;6.01162;45.85766;bal;bal
74161_g6qs7r;Joudrain;74150;74161;Marcellaz-Albanais;;;933552.26;6534807.03;6.011519;45.872841;bal;bal
74161_48dgtq;La Molière;74150;74161;Marcellaz-Albanais;;;934616.8;6532928.82;6.024305;45.855574;bal;bal
74161_5z0at8;La Radia;74150;74161;Marcellaz-Albanais;;;932246.04;6534276.8;5.994433;45.868517;bal;bal
74161_k7k9sd;La Ravoire;74150;74161;Marcellaz-Albanais;;;931987.51;6533867.37;5.990903;45.864921;bal;bal
74161_8d37ug;Le Faubourg;74150;74161;Marcellaz-Albanais;;;932660.68;6535418.41;6.000333;45.878648;bal;bal
74161_ym8g39;Le Piémont;74150;74161;Marcellaz-Albanais;;;934372.96;6533221.1;6.021309;45.858288;bal;bal
74161_jbey62;Les Gargues;74150;74161;Marcellaz-Albanais;;;934059.61;6533386.59;6.017355;45.859885;bal;bal
74161_220bt5;Les Hévernées;74150;74161;Marcellaz-Albanais;;;930839.62;6534684.9;5.976515;45.872668;bal;bal
74161_tuk32n;Les Planchettes;74150;74161;Marcellaz-Albanais;;;930707.57;6535965.79;5.975436;45.884239;bal;bal
74161_98w9zu;Les Prailles;74150;74161;Marcellaz-Albanais;;;933036.98;6534529.56;6.004745;45.870521;bal;bal
74161_dyzmtw;Les Vorges;74150;74161;Marcellaz-Albanais;;;933665.27;6533729.7;6.012445;45.863108;bal;bal
74161_3zxncd;"Lotissement ""les Chardonnerets""";74150;74161;Marcellaz-Albanais;;;932196.36;6534974.25;5.994134;45.87481;bal;bal
74161_4y8i5x;"Lotissement ""les Érènes""";74150;74161;Marcellaz-Albanais;;;932809.06;6535270.24;6.002172;45.877264;bal;bal
74161_gaxc40;"Lotissement ""les Jardins de Joudrain""";74150;74161;Marcellaz-Albanais;;;933602.18;6534825.27;6.012171;45.872988;bal;bal
74161_ht8cm0;"Lotissement ""les Jardins du Faubourg""";74150;74161;Marcellaz-Albanais;;;932809.52;6535358.05;6.002221;45.878054;bal;bal
74161_szrerr;Montmasson;74150;74161;Marcellaz-Albanais;;;935090.69;6532705.07;6.030297;45.853397;bal;bal
74161_wc1d0z;Muret;74150;74161;Marcellaz-Albanais;;;934295.92;6532724.17;6.020072;45.853843;bal;bal
74161_2g6332;Oilly;74150;74161;Marcellaz-Albanais;;;934013.22;6534867.86;6.017487;45.87323;bal;bal
74161_8zjojj;Peignat;74150;74161;Marcellaz-Albanais;;;931361.12;6534415.76;5.983102;45.870069;bal;bal
74161_8mcf1o;Pieuillet;74150;74161;Marcellaz-Albanais;;;930831.27;6535000.97;5.976561;45.875515;bal;bal
74135_vjckfd;Giez;74210;74135;Giez;;;;;;;bal;bal
74135_inqwpi;Le Ferrage;74210;74135;Giez;;;;;;;bal;bal
74135_a5k4rl;Les Vorsiers;74210;74135;Giez;;;;;;;bal;bal
74135_496tta;Le Bourgeal;74210;74135;Giez;;;;;;;bal;bal
74135_B015;Chez Paccard;74210;74135;Giez;;;;;;;bal;bal
74135_e2k2nc;La Fin;74210;74135;Giez;;;;;;;bal;bal
74135_B008;Champ Mesy;74210;74135;Giez;;;;;;;bal;bal
74135_x48ayo;Le Thovex;74210;74135;Giez;;;;;;;bal;bal
74135_037bst;Les Currales;74210;74135;Giez;;;;;;;bal;bal
74135_B100;Vers la Gare;74210;74135;Giez;;;;;;;bal;bal
74135_8rq4ke;Les Pierrailles;74210;74135;Giez;;;;;;;bal;bal
74135_s3td90;Rovagny;74210;74135;Giez;;;;;;;bal;bal
74135_qfhh9m;Le Brunet;74210;74135;Giez;;;;;;;bal;bal
74135_B073;La Roche de Rovagny;74210;74135;Giez;;;;;;;bal;bal
74135_B009;Champ Montagny;74210;74135;Giez;;;;;;;bal;bal
74135_B102;Vers le Pont de Laffin;74210;74135;Giez;;;;;;;bal;bal
74135_zm4mn1;La Crosaz;74210;74135;Giez;;;;;;;bal;bal
74135_ceftjf;Les Chanoines;74210;74135;Giez;;;;;;;bal;bal
74135_B077;Saint-Gingolph;74210;74135;Giez;;;;;;;bal;bal
74135_ub48oi;Le Chateau;74210;74135;Giez;;;;;;;bal;bal
74127_0gaoq7;Le creux;74500;74127;Féternes;;;973585.49;6589133.76;6.558631;46.346632;bal;bal
74121_ozxcgx;Cérésy;74140;74121;Excenevex;;;957452.5;6588153.47;6.348502;46.344165;bal;bal
74121_9gd5fx;Chemin de l'Abbaye;74140;74121;Excenevex;;;957761.26;6587649.61;6.352235;46.339514;bal;bal
74121_pifrhu;Chemin de la Voie Borgne;74140;74121;Excenevex;;;957615.8;6589207.8;6.351205;46.353588;bal;bal
74121_c7qbrx;Chemin de la Voie Borgne;74140;74121;Excenevex;;;957741.33;6589138.99;6.352798;46.352921;bal;bal
74121_f1tpm2;Chemin des Manchettes;74140;74121;Excenevex;;;956803.77;6589183.6;6.340641;46.35368;bal;bal
74121_camr9m;Chemin des Manchettes;74140;74121;Excenevex;;;956714.52;6589921.21;6.339887;46.36035;bal;bal
74121_vf4mmc;Chemin des Marterets;74140;74121;Excenevex;;;957073.62;6589644.64;6.344401;46.357725;bal;bal
74121_8m2g1r;Chemin des Marterets;74140;74121;Excenevex;;;956713.2;6589923.27;6.339871;46.360369;bal;bal
74121_0050;Chemin des Romains;74140;74121;Excenevex;;;957339.53;6589023.68;6.347514;46.352037;bal;bal
74121_0058;Chemin des Tattes;74140;74121;Excenevex;;;957087.29;6588924.17;6.344182;46.351238;bal;bal
74121_2a7sxs;Chevilly;74140;74121;Excenevex;;;956013.14;6588677.9;6.330091;46.349431;bal;bal
74121_avmwsa;Impasse du Château d'eau;74140;74121;Excenevex;;;957497.34;6588876.2;6.349483;46.35065;bal;bal
74121_jjxq7s;Impasse du Château d'eau;74140;74121;Excenevex;;;957577.94;6588716.34;6.350442;46.349181;bal;bal
74121_u0gubt;La Fattaz;74140;74121;Excenevex;;;958073.81;6587904.99;6.356436;46.341692;bal;bal
74121_ofo24q;Plage d'Excenevex;74140;74121;Excenevex;;;958321.92;6588686.28;6.360091;46.348626;bal;bal
74121_832u66;Promenade lacustre;74140;74121;Excenevex;;;958003.14;6589356.76;6.35632;46.35478;bal;bal
74121_4qiwp9;Promenade lacustre;74140;74121;Excenevex;;;958168.24;6588913.28;6.35822;46.350727;bal;bal
74121_0017;Route des Champs Maures;74140;74121;Excenevex;;;957489.25;6588874.53;6.349377;46.350638;bal;bal
74121_ys09en;Voie verte;74140;74121;Excenevex;;;957690.08;6589495.62;6.352329;46.356149;bal;bal
74123_vqik2f;Bellecombe;74210;74123;Faverges-Seythenex;74123;Faverges;956018.82;6520424.02;6.29316;45.735352;bal;bal
74123_hr9csc;Chambellon;74210;74123;Faverges-Seythenex;74123;Faverges;956568.06;6521206.33;6.300637;45.742184;bal;bal
74123_kjscl1;Chef-lieu;74210;74123;Faverges-Seythenex;74270;Seythenex;956544.06;6519509.43;6.299417;45.726926;bal;bal
74123_988gh0;Englannaz;74210;74123;Faverges-Seythenex;74123;Faverges;954687.95;6521942.91;6.276871;45.749516;bal;bal
74123_z4t7oi;Favergettes;74210;74123;Faverges-Seythenex;74123;Faverges;955294.05;6521542.19;6.284446;45.745684;bal;bal
74123_dq6sqg;Frontenex;74210;74123;Faverges-Seythenex;74123;Faverges;957431.21;6520096.99;6.31113;45.731878;bal;bal
74123_n7njl9;Glaise;74210;74123;Faverges-Seythenex;74123;Faverges;955720.22;6519502.38;6.28883;45.727172;bal;bal
74123_9j9nkq;La Balmette;74210;74123;Faverges-Seythenex;74123;Faverges;955024.28;6522877.74;6.281693;45.757801;bal;bal
74123_3fddld;La Closette;74210;74123;Faverges-Seythenex;74270;Seythenex;956599.68;6519985.02;6.300387;45.731184;bal;bal
74123_bmg0di;La Raynoz;74210;74123;Faverges-Seythenex;74270;Seythenex;957322.13;6519483.43;6.309398;45.726399;bal;bal
74123_k1dry6;La Recorbaz;74210;74123;Faverges-Seythenex;74270;Seythenex;957595.09;6518902.24;6.312591;45.721067;bal;bal
74123_B214;Le Mont-Bogon;74210;74123;Faverges-Seythenex;74123;Faverges;952874.07;6524452.43;6.25489;45.77277;bal;bal
74123_5e0qtc;Le Noyeray;74210;74123;Faverges-Seythenex;74123;Faverges;956275.13;6523312.56;6.298004;45.761244;bal;bal
74123_or3ue4;Les Caillets;74210;74123;Faverges-Seythenex;74270;Seythenex;957085.71;6517312.35;6.305193;45.706955;bal;bal
74123_h40c9s;Les Chaffauds;74210;74123;Faverges-Seythenex;74270;Seythenex;956507.22;6517354.73;6.297787;45.707554;bal;bal
74123_4929vo;Les Combes;74210;74123;Faverges-Seythenex;74270;Seythenex;958042.58;6518024.84;6.317865;45.713004;bal;bal
74123_9nf3ip;Les Gonods;74210;74123;Faverges-Seythenex;74270;Seythenex;956597.63;6518611.81;6.299623;45.71883;bal;bal
74123_B175;Les Grandes Pièces;74210;74123;Faverges-Seythenex;74123;Faverges;957320.82;6522696.46;6.311113;45.755307;bal;bal
74123_yuwhf3;Les Losserands;74210;74123;Faverges-Seythenex;74270;Seythenex;956668.65;6518283.78;6.300359;45.715852;bal;bal
74123_uyeqfe;Les Prières;74210;74123;Faverges-Seythenex;74270;Seythenex;957609.12;6517256.27;6.311884;45.706253;bal;bal
74123_ncqe4s;Les Tissots;74210;74123;Faverges-Seythenex;74270;Seythenex;956828.18;6518216.88;6.302372;45.71519;bal;bal
74123_ggvcuv;Le Tertenoz;74210;74123;Faverges-Seythenex;74270;Seythenex;957335.46;6519139.54;6.309384;45.7233;bal;bal
74123_pqsho3;Le Vargnoz;74210;74123;Faverges-Seythenex;74270;Seythenex;954676.5;6517973.17;6.274607;45.713804;bal;bal
74123_unzmb4;Le Villard;74210;74123;Faverges-Seythenex;74123;Faverges;952731.26;6523818.57;6.252718;45.76712;bal;bal
74123_rjng1b;Le Villaret;74210;74123;Faverges-Seythenex;74123;Faverges;956471.05;6520671.32;6.299103;45.737407;bal;bal
74123_n6v526;"Lieu-dit ""La Carrière""";74210;74123;Faverges-Seythenex;74270;Seythenex;956147.94;6518897.02;6.294;45.721565;bal;bal
74123_nc9rv0;"Lieu-dit ""Les Grangettes""";74210;74123;Faverges-Seythenex;74270;Seythenex;955851.53;6518419.5;6.289937;45.71738;bal;bal
74123_uyi4qt;Mercier;74210;74123;Faverges-Seythenex;74123;Faverges;954356.07;6523321.91;6.273341;45.762047;bal;bal
74123_st9rfd;Neuvillard;74210;74123;Faverges-Seythenex;74270;Seythenex;956506.19;6518800.72;6.29855;45.720564;bal;bal
74123_7p3m9u;Verchères;74210;74123;Faverges-Seythenex;74123;Faverges;957190.76;6520750.69;6.308393;45.73785;bal;bal
74123_qe826y;Vesonne;74210;74123;Faverges-Seythenex;74123;Faverges;953236.61;6523843.98;6.259228;45.767161;bal;bal
74123_sart3t;Viuz;74210;74123;Faverges-Seythenex;74123;Faverges;955848.07;6522483.46;6.29207;45.753945;bal;bal
74116_o2v0ce;Les sages;74800;74116;Etaux;;;951796.98;6557589.87;6.258634;46.071316;bal;bal
74116_ruww15;Le Coudray;74800;74116;Etaux;;;953325.58;6557119.23;6.278141;46.066512;bal;bal
74116_B041;Chez Mugnier;74800;74116;Etaux;;;950929.91;6555525.96;6.246328;46.053068;bal;bal
74108_4wkdef;Dhéré;74410;74108;Duingt;;;948160.61;6529827.93;6.197087;45.822869;bal;bal
74108_96wb98;Fergy;74410;74108;Duingt;;;947217.96;6529529.52;6.184801;45.820527;bal;bal
74108_9ul1mq;Les Barrières;74410;74108;Duingt;;;947517.47;6530448.19;6.189133;45.828684;bal;bal
74108_k3j8yi;Les Maisons;74410;74108;Duingt;;;948047.25;6529299.75;6.195353;45.818158;bal;bal
74108_1ow0rd;Les Perris;74410;74108;Duingt;;;947645.4;6530147.5;6.190623;45.825932;bal;bal
74108_B045;Les Prés Bernard;74410;74108;Duingt;;;948383.58;6530323.43;6.200215;45.827246;bal;bal
74108_bk275w;Magnonnet;74410;74108;Duingt;;;947443.03;6529873.14;6.187876;45.823537;bal;bal
74108_B035;Mont Gerbey;74410;74108;Duingt;;;948469.72;6529988.72;6.201149;45.824203;bal;bal
74108_kng6zp;Vieux Village;74410;74108;Duingt;;;948766.81;6530516.26;6.205248;45.828841;bal;bal
74095_B030;Pré Servin;74150;74095;Crempigny-Bonneguête;;;925351.88;6542782.6;5.909665;45.947378;bal;bal
74087_r1rew8;La Perrine;74130;74087;Contamine-sur-Arve;;;957821.85;6564538.64;6.340315;46.131568;bal;bal
74063_ejg6qt;Aux Boudes;74390;74063;Châtel;;;995922.7;6581630.36;6.84399;46.269715;bal;bal
74063_B025;Chez Crosson;74390;74063;Châtel;;;993603.03;6579669.61;6.812676;46.253092;bal;bal
74063_B027;Clos Derrière;74390;74063;Châtel;;;994376.46;6579844.68;6.822814;46.25433;bal;bal
74063_B028;Clos du Tour;74390;74063;Châtel;;;995028.84;6581593.54;6.832374;46.269775;bal;bal
74063_B043;Devant La Vora;74390;74063;Châtel;;;995642.11;6582235.43;6.840733;46.27528;bal;bal
74063_c7qwim;La Béchigne;74390;74063;Châtel;;;995194.42;6581511.86;6.83447;46.268968;bal;bal
74063_rl5cnu;La Christianie;74390;74063;Châtel;;;994890.72;6580161.36;6.829681;46.256954;bal;bal
74063_0ka1j2;La Côte;74390;74063;Châtel;;;994288.51;6580233.89;6.821918;46.257869;bal;bal
74063_tnw038;La Fontaine;74390;74063;Châtel;;;994050.64;6579950.76;6.818656;46.255426;bal;bal
74063_moc6n6;La Méjaille;74390;74063;Châtel;;;995775.53;6580614.64;6.84144;46.260644;bal;bal
74063_4o02hg;La Ravine;74390;74063;Châtel;;;993890.85;6579893.22;6.816548;46.254978;bal;bal
74063_yg5fvr;La Vora;74390;74063;Châtel;;;995435.97;6582247.86;6.838067;46.275482;bal;bal
74063_y3532w;Le Bouchet;74390;74063;Châtel;;;995671.67;6582010.05;6.840974;46.27324;bal;bal
74063_mb6nzl;Leibe;74390;74063;Châtel;;;995086.45;6583034.05;6.834029;46.282706;bal;bal
74063_877wkr;Le Pessat;74390;74063;Châtel;;;994095.71;6580104.7;6.819337;46.256791;bal;bal
74063_51e98q;Les Argeats;74390;74063;Châtel;;;995887.45;6580291.32;6.842687;46.257687;bal;bal
74063_sq6eto;Les Avenières;74390;74063;Châtel;;;993770.28;6579544.39;6.814766;46.251893;bal;bal
74063_yhicq6;Les Masses;74390;74063;Châtel;;;992303.24;6577987.05;6.794774;46.238522;bal;bal
74063_t38l4j;Les Mouilles;74390;74063;Châtel;;;995381.05;6581087.77;6.836623;46.265072;bal;bal
74063_a5ri1n;Les Vorres;74390;74063;Châtel;;;994692.64;6582074.1;6.828316;46.274244;bal;bal
74063_6e8wut;L'Etringa;74390;74063;Châtel;;;995631.2;6580926.16;6.839765;46.263509;bal;bal
74063_B046;L'Etringa Ouest;74390;74063;Châtel;;;995474.73;6580677.5;6.837579;46.261341;bal;bal
74063_dzcxs4;Loy;74390;74063;Châtel;;;995190.51;6580326.02;6.833672;46.258304;bal;bal
74063_ud8esl;Mermy;74390;74063;Châtel;;;994099.82;6579753.79;6.81917;46.253633;bal;bal
74063_B075;Petit-Châtel;74390;74063;Châtel;;;995080.95;6582479.43;6.833608;46.27772;bal;bal
74063_B080;Plan du Ryz;74390;74063;Châtel;;;994899.85;6583058.9;6.831624;46.283011;bal;bal
74063_0240;Route du Meurba;74390;74063;Châtel;;;995631.73;6581373.14;6.840054;46.267529;bal;bal
74063_jx0kr0;Sous Le Crêt;74390;74063;Châtel;;;995800.84;6580810.89;6.841892;46.262398;bal;bal
74063_iqiw44;Sous Les Vorres;74390;74063;Châtel;;;994841.68;6581980.04;6.83019;46.273333;bal;bal
74063_zor1xe;Sous Recardet;74390;74063;Châtel;;;994920;6581684.99;6.83102;46.270645;bal;bal
74063_0tqzhs;Sous Vonnes;74390;74063;Châtel;;;995592.34;6580499.77;6.838992;46.259691;bal;bal
74063_718tdr;Super Châtel;74390;74063;Châtel;;;996965.21;6581493.78;6.857424;46.268029;bal;bal
74063_gexdqo;Sur La Côte;74390;74063;Châtel;;;994924.93;6582636.06;6.831683;46.279197;bal;bal
74063_jw8p5d;Sur Le Chemin;74390;74063;Châtel;;;995819.21;6581014.8;6.842259;46.264224;bal;bal
74063_1fxvxd;Sur Vonnes;74390;74063;Châtel;;;995672.27;6580117.18;6.839787;46.256215;bal;bal
74063_B097;Terre Noire;74390;74063;Châtel;;;995093.63;6581700.98;6.833282;46.270713;bal;bal
74063_B099;Très Les Pierres;74390;74063;Châtel;;;993358.3;6579214.51;6.809218;46.249105;bal;bal
74063_B101;Vers Le Saix;74390;74063;Châtel;;;994780.69;6583255.47;6.830202;46.284831;bal;bal
74063_bkzotq;Villapeyron;74390;74063;Châtel;;;994460.07;6580127.8;6.824076;46.25684;bal;bal
74063_f835kv;Vonnes;74390;74063;Châtel;;;995818.38;6580127.41;6.841688;46.256243;bal;bal
74063_dhorcr;Vonnes;74390;74063;Châtel;;;995795.35;6580513.32;6.841633;46.259724;bal;bal
74060_96h9vi;Borny;74410;74060;La Chapelle-Saint-Maurice;;;944428.91;6524364.01;6.146259;45.775056;bal;bal
74060_gdw4qh;La Cudraz;74410;74060;La Chapelle-Saint-Maurice;;;944770.27;6524201.58;6.150565;45.773472;bal;bal
74056_wzgkj4;Argentière;74400;74056;Chamonix-Mont-Blanc;;;1004070.06;6550305.99;6.929418;45.984375;bal;bal
74056_nzfi9o;Carrefour du Betty;74400;74056;Chamonix-Mont-Blanc;;;999595.97;6542668.07;6.866864;45.917668;bal;bal
74056_vaknr6;Carrefour du Cry;74400;74056;Chamonix-Mont-Blanc;;;999661.52;6542603.68;6.867668;45.91706;bal;bal
74056_v71eg9;Carrefour du Fond des Gires;74400;74056;Chamonix-Mont-Blanc;;;1000209.86;6543769.56;6.875472;45.927304;bal;bal
74056_15d7bi;Carrefour du Grépon;74400;74056;Chamonix-Mont-Blanc;;;999762.47;6542510.46;6.86891;45.916177;bal;bal
74056_m84eg2;Carrefour du Lyret;74400;74056;Chamonix-Mont-Blanc;;;999817.54;6543015.71;6.869939;45.920697;bal;bal
74056_ac0zoi;Carrefour du Mont Blanc;74400;74056;Chamonix-Mont-Blanc;;;1000009.59;6543469.53;6.872701;45.924694;bal;bal
74056_nkpws0;Carrefour Helbronner;74400;74056;Chamonix-Mont-Blanc;;;1000219.35;6543028.32;6.875125;45.920633;bal;bal
74056_el0cse;Carrefour Louis Lachenal;74400;74056;Chamonix-Mont-Blanc;;;999625.85;6543886.88;6.868019;45.928617;bal;bal
74056_rjaore;Chamonix;74400;74056;Chamonix-Mont-Blanc;;;999745.38;6543384.3;6.869242;45.924044;bal;bal
74056_qfefwb;Chamonix Sud;74400;74056;Chamonix-Mont-Blanc;;;999722.72;6542697.52;6.868516;45.917877;bal;bal
74056_apfpiw;La Frasse;74400;74056;Chamonix-Mont-Blanc;;;1000548.58;6543874.38;6.879904;45.928097;bal;bal
74056_huzbwy;La Joux;74400;74056;Chamonix-Mont-Blanc;;;1002621.85;6548064.56;6.909301;45.964863;bal;bal
74056_1a9zm8;La Poya;74400;74056;Chamonix-Mont-Blanc;;;1002366.61;6547345.44;6.90555;45.958509;bal;bal
74056_4e8nfw;Le Cry;74400;74056;Chamonix-Mont-Blanc;;;999505.29;6542372.66;6.865509;45.915051;bal;bal
74056_zvwkms;Le Grassonet;74400;74056;Chamonix-Mont-Blanc;;;1003190.07;6548690.49;6.91703;45.970239;bal;bal
74056_p942yb;Le Lavancher;74400;74056;Chamonix-Mont-Blanc;;;1002416.36;6547095.51;6.906032;45.956239;bal;bal
74056_9xharw;Le Mont;74400;74056;Chamonix-Mont-Blanc;;;997783.71;6540350.54;6.842056;45.89762;bal;bal
